"","Agno","Grado","rbd","Grupo_socioeconomico","PtjeLectura","PtjeMatematica","Autoestima","Convivencia","HabitosSaludables","FormacionCiudadana","Desempeno"
"24166",2018,"4b",5690,"Medio bajo",212,197,61.1583700273462,67.508752041587,65.6818725679561,71.185449236271,"MEDIO"
"24167",2018,"4b",5693,"Medio bajo",217,198,56.6141232915625,71.0573980751132,57.406941017423,64.5922010870137,"MEDIO"
"24168",2018,"4b",5694,"Medio bajo",262,210,76.3451538447703,74.3803605749701,69.9937867216407,77.167937590169,"MEDIO-BAJO"
"24169",2018,"4b",5695,"Medio bajo",247,236,71.5435368298488,69.9742713677725,67.2621139944786,76.114536431571,"MEDIO"
"24170",2018,"4b",5697,"Medio bajo",264,239,76.2426874667186,75.8573925822483,68.6103072106244,82.1063701640395,"MEDIO"
"24171",2018,"4b",5698,"Medio bajo",268,250,73.6280400130217,76.0060292916122,74.2733854620824,80.0317258259638,"MEDIO-BAJO"
"24172",2018,"4b",5698,"Medio bajo",268,250,73.6280400130217,76.0060292916122,74.2733854620824,80.0317258259638,"MEDIO"
"24173",2018,"4b",5703,"Medio bajo",275,262,72.882884464941,73.174703788498,65.4063737823661,74.6350676207798,"MEDIO-BAJO"
"24174",2018,"4b",5703,"Medio bajo",275,262,72.882884464941,73.174703788498,65.4063737823661,74.6350676207798,"MEDIO"
"24175",2018,"4b",5706,"Medio bajo",264,256,80.0940289976722,85.6378929872405,81.66575491088,88.1018422719163,"MEDIO"
"24176",2018,"4b",5709,"Medio bajo",227,218,72.382693246654,73.7155555879427,66.5601834838561,74.4670774102808,"ALTO"
"24177",2018,"4b",5709,"Medio bajo",227,218,72.382693246654,73.7155555879427,66.5601834838561,74.4670774102808,"MEDIO"
"24178",2018,"4b",5713,"Medio bajo",277,253,75.4249642110191,77.7368755880931,72.6676531198807,79.4474563146434,"MEDIO-BAJO"
"24179",2018,"4b",5714,"Medio bajo",273,268,76.8668974243268,81.2712720174896,69.0747363811828,81.2684615688515,"MEDIO-BAJO"
"24180",2018,"4b",5714,"Medio bajo",273,268,76.8668974243268,81.2712720174896,69.0747363811828,81.2684615688515,"MEDIO"
"24181",2018,"4b",5716,"Medio bajo",270,266,72.2618380719965,76.5362391038753,70.9648610361813,74.4796692293361,"MEDIO"
"24182",2018,"4b",5717,"Medio bajo",312,289,70.966838021046,80.9080849658075,70.1443546342573,77.2109036461535,"ALTO"
"24183",2018,"4b",5717,"Medio bajo",312,289,70.966838021046,80.9080849658075,70.1443546342573,77.2109036461535,"MEDIO"
"24184",2018,"4b",5719,"Medio bajo",258,254,73.2953015765844,74.5156633655194,63.6707753783973,78.1329361645163,"MEDIO"
"24185",2018,"4b",5720,"Medio bajo",257,232,72.139742926403,72.1723685473076,71.6628456028882,77.3760709401223,"MEDIO"
"24186",2018,"4b",5725,"Medio bajo",290,293,77.6251822860252,82.2306734859265,72.2236240554559,79.8728090742906,"ALTO"
"24187",2018,"4b",5726,"Medio bajo",279,250,79.1067519696669,77.2533626375851,80.7458544970571,81.064462126885,"MEDIO"
"24188",2018,"4b",5730,"Medio bajo",241,222,80.2447392040865,82.5917661327023,75.4054923854539,85.2389423294352,"MEDIO"
"24189",2018,"4b",5731,"Medio bajo",235,209,NA,NA,NA,NA,"SIN CATEGORIA: BAJA MATRICULA"
"24190",2018,"4b",5732,"Medio bajo",271,263,83.6728026893859,78.3843032968742,70.1670191508807,79.0559174912014,"MEDIO"
"24191",2018,"4b",5732,"Medio bajo",271,263,83.6728026893859,78.3843032968742,70.1670191508807,79.0559174912014,"ALTO"
"24192",2018,"4b",5734,"Medio bajo",253,224,83.9870197437811,91.2404747065137,81.8788406414694,93.0478573474193,"SIN CATEGORIA: BAJA MATRICULA"
"24193",2018,"4b",5737,"Medio bajo",305,250,64.4389311404506,69.9242884221157,66.5533362023045,74.1411432000042,"MEDIO"
"24194",2018,"4b",5737,"Medio bajo",305,250,64.4389311404506,69.9242884221157,66.5533362023045,74.1411432000042,"ALTO"
"24195",2018,"4b",5739,"Medio bajo",NA,NA,73.088329236965,62.0991126736332,27.3649256094964,51.5980853020384,"SIN CATEGORIA: BAJA MATRICULA"
"24196",2018,"4b",5740,"Medio bajo",187,178,72.0684202346205,72.8504168878922,73.5437282983926,76.2268735883767,"SIN CATEGORIA: BAJA MATRICULA"
"24197",2018,"4b",5745,"Medio bajo",241,227,77.9760196058194,73.2447386955503,72.5068142011386,80.1557933266861,"SIN CATEGORIA: FALTA DE INFORMACIÓN"
"24198",2018,"4b",5745,"Medio bajo",241,227,77.9760196058194,73.2447386955503,72.5068142011386,80.1557933266861,"MEDIO"
"24199",2018,"4b",5746,"Medio bajo",256,209,69.4613822648078,71.4722477723251,64.6511839766802,68.8184515157625,"MEDIO"
"24200",2018,"4b",5747,"Medio bajo",218,200,76.2880444873188,75.8831324626492,73.2515576226086,79.8050800703337,"MEDIO-BAJO"
"24201",2018,"4b",5747,"Medio bajo",218,200,76.2880444873188,75.8831324626492,73.2515576226086,79.8050800703337,"SIN CATEGORIA: BAJA MATRICULA"
"24202",2018,"4b",5748,"Medio bajo",NA,NA,72.4054432633175,68.5519232024716,71.3112794470987,86.1905352523663,"SIN CATEGORIA: BAJA MATRICULA"
"24203",2018,"4b",5750,"Medio bajo",238,231,61.2750367917856,77.745644532504,72.0519142595429,76.995035049076,"SIN CATEGORIA: BAJA MATRICULA"
"24204",2018,"4b",5750,"Medio bajo",238,231,61.2750367917856,77.745644532504,72.0519142595429,76.995035049076,"ALTO"
"24205",2018,"4b",5751,"Medio bajo",245,205,63.057316584529,NA,67.5372949733458,73.2844213738084,"SIN CATEGORIA: BAJA MATRICULA"
"24206",2018,"4b",5752,"Medio bajo",267,187,52.7430529458747,79.2866699800661,76.9308611769369,77.8541728329499,"SIN CATEGORIA: BAJA MATRICULA"
"24207",2018,"4b",5753,"Medio bajo",263,245,79.631381712983,87.0415269937846,86.4990352410332,91.7549942376817,"MEDIO"
"24208",2018,"4b",5753,"Medio bajo",263,245,79.631381712983,87.0415269937846,86.4990352410332,91.7549942376817,"ALTO"
"24209",2018,"4b",5754,"Medio bajo",285,246,90.6197712567593,92.4392497930102,83.2283194320653,93.9572953343598,"INSUFICIENTE"
"24210",2018,"4b",5754,"Medio bajo",285,246,90.6197712567593,92.4392497930102,83.2283194320653,93.9572953343598,"MEDIO"
"24211",2018,"4b",5756,"Medio bajo",238,258,78.331790564395,NA,57.5800973863921,67.4124583316892,"SIN CATEGORIA: BAJA MATRICULA"
"24212",2018,"4b",5756,"Medio bajo",238,258,78.331790564395,NA,57.5800973863921,67.4124583316892,"ALTO"
"24213",2018,"4b",5759,"Medio bajo",327,238,76.0258620581507,69.0085115079618,64.2120375744776,74.755111041541,"SIN CATEGORIA: BAJA MATRICULA"
"24214",2018,"4b",5759,"Medio bajo",327,238,76.0258620581507,69.0085115079618,64.2120375744776,74.755111041541,"MEDIO-BAJO"
"24215",2018,"4b",5760,"Medio bajo",173,244,68.7641832997003,79.9263241233359,70.2642321908283,88.758875005948,"MEDIO"
"24216",2018,"4b",5761,"Medio bajo",234,203,67.5084816195506,82.3680752297802,60.1753326487374,80.1732423339292,"MEDIO"
"24217",2018,"4b",5761,"Medio bajo",234,203,67.5084816195506,82.3680752297802,60.1753326487374,80.1732423339292,"MEDIO-BAJO"
"24218",2018,"4b",5763,"Medio bajo",232,205,65.5211980442963,74.3279276385133,66.9363815020266,79.4023855227295,"MEDIO"
"24219",2018,"4b",5764,"Medio bajo",236,203,72.0230869807609,75.7865238238192,67.5122215230463,81.4998582434438,"MEDIO"
"24220",2018,"4b",5765,"Medio bajo",257,266,73.2368347358393,63.2062616207888,64.9078884511781,78.9802588338158,"MEDIO"
"24221",2018,"4b",5766,"Medio bajo",242,230,60.4806487202955,79.1058072623022,57.0998041907616,67.8255447499725,"SIN CATEGORIA: BAJA MATRICULA"
"24222",2018,"4b",5767,"Medio bajo",218,197,74.3341362076492,71.2146321075591,72.5985849886024,77.9812675114254,"MEDIO"
"24223",2018,"4b",5768,"Medio bajo",277,276,76.6151761603512,76.3545183319344,73.7261774442785,87.0024875609108,"ALTO"
"24224",2018,"4b",5768,"Medio bajo",277,276,76.6151761603512,76.3545183319344,73.7261774442785,87.0024875609108,"MEDIO"
"24225",2018,"4b",5770,"Medio bajo",221,200,72.4985830206193,69.5622647796847,65.8415300371525,71.3167742817634,"SIN CATEGORIA: BAJA MATRICULA"
"24226",2018,"4b",5773,"Medio bajo",223,195,69.5661773550471,73.2384411455293,64.9156755988554,73.707586436377,"SIN CATEGORIA: BAJA MATRICULA"
"24227",2018,"4b",5774,"Medio bajo",262,220,75.2969096067566,72.0896811755653,68.5298893323838,79.2056578477197,"MEDIO"
"24228",2018,"4b",5774,"Medio bajo",262,220,75.2969096067566,72.0896811755653,68.5298893323838,79.2056578477197,"ALTO"
"24229",2018,"4b",5776,"Medio bajo",306,283,88.3801443280558,93.2975185702521,92.1105171845621,96.2280193715349,"SIN CATEGORIA: BAJA MATRICULA"
"24230",2018,"4b",5778,"Medio bajo",210,203,67.6394159842556,73.2917924148577,70.6619924587836,78.7656778441642,"SIN CATEGORIA: BAJA MATRICULA"
"24231",2018,"4b",5779,"Medio bajo",278,NA,82.5274306438439,75.8750765123367,78.6861116184545,87.2530444285371,"SIN CATEGORIA: BAJA MATRICULA"
"24232",2018,"4b",5781,"Medio bajo",239,195,71.8208590443929,74.6681051952675,67.995704864988,79.6673128711225,"MEDIO"
"24233",2018,"4b",5781,"Medio bajo",239,195,71.8208590443929,74.6681051952675,67.995704864988,79.6673128711225,"MEDIO-BAJO"
"24234",2018,"4b",5782,"Medio bajo",252,249,76.2511723608746,78.8888688911358,68.585963605577,78.2894279876162,"MEDIO"
"24235",2018,"4b",5783,"Medio bajo",304,241,75.6297425019602,90.8972062928455,86.4045197281491,91.661231758989,"SIN CATEGORIA: BAJA MATRICULA"
"24236",2018,"4b",5784,"Medio bajo",246,239,67.1542303456623,NA,62.5512870388287,84.5040239092294,"SIN CATEGORIA: BAJA MATRICULA"
"24237",2018,"4b",5785,"Medio bajo",NA,NA,87.337579938893,89.2947201032503,89.0798938573062,77.0742502333827,"SIN CATEGORIA: BAJA MATRICULA"
"24238",2018,"4b",5790,"Medio bajo",251,212,70.2806151977008,71.2285975985304,64.6037018133391,75.1509446029346,"MEDIO"
"24239",2018,"4b",5791,"Medio bajo",227,213,63.5441877365367,72.8130552691574,65.5019399127376,73.6867397515662,"SIN CATEGORIA: BAJA MATRICULA"
"24240",2018,"4b",5791,"Medio bajo",227,213,63.5441877365367,72.8130552691574,65.5019399127376,73.6867397515662,"ALTO"
"24241",2018,"4b",5793,"Medio bajo",249,237,66.4224149094804,NA,54.2532221986605,75.1286023682943,"MEDIO"
"24242",2018,"4b",5794,"Medio bajo",216,224,75.6025444258345,72.2084604884253,74.5530593299728,62.9008452220321,"SIN CATEGORIA: BAJA MATRICULA"
"24243",2018,"4b",5796,"Medio bajo",287,235,54.8340369704374,72.8061732772792,61.0133170084945,71.7802768140159,"MEDIO"
"24244",2018,"4b",5796,"Medio bajo",287,235,54.8340369704374,72.8061732772792,61.0133170084945,71.7802768140159,"ALTO"
"24245",2018,"4b",5797,"Medio bajo",261,223,79.6456959140443,73.9166012611791,80.8971399878711,77.3682306889335,"SIN CATEGORIA: BAJA MATRICULA"
"24246",2018,"4b",5797,"Medio bajo",261,223,79.6456959140443,73.9166012611791,80.8971399878711,77.3682306889335,"ALTO"
"24247",2018,"4b",5798,"Medio bajo",222,205,78.591797813534,83.3366910979828,69.3035587209746,78.9776278846481,"MEDIO"
"24248",2018,"4b",5799,"Medio bajo",NA,NA,84.0240028068777,75.6609695563228,79.1966182257875,87.3238151703506,"SIN CATEGORIA: BAJA MATRICULA"
"24249",2018,"4b",5800,"Medio bajo",189,169,71.1640062426326,60.525747812958,60.6285181314763,77.8470092556824,"SIN CATEGORIA: BAJA MATRICULA"
"24250",2018,"4b",5801,"Medio bajo",162,191,83.5484969560909,NA,60.0396062220267,70.9411962141426,"SIN CATEGORIA: BAJA MATRICULA"
"24251",2018,"4b",5803,"Medio bajo",255,235,83.9274997177583,71.8604213135421,74.4836957830475,79.001365407794,"SIN CATEGORIA: BAJA MATRICULA"
"24252",2018,"4b",5806,"Medio bajo",NA,NA,67.5195022284106,71.1248342105361,73.6915140567194,76.066422520104,"SIN CATEGORIA: BAJA MATRICULA"
"24253",2018,"4b",5807,"Medio bajo",213,173,66.5904681749714,64.4057956205195,55.5635568726604,78.0941765885497,"SIN CATEGORIA: BAJA MATRICULA"
"24254",2018,"4b",5808,"Medio bajo",299,286,74.3656703387348,78.257768148065,74.1132546913625,77.3088409115609,"MEDIO"
"24255",2018,"4b",5810,"Medio bajo",315,299,75.3083276641079,77.4183422243189,74.952504094034,77.0439151864156,"ALTO"
"24256",2018,"4b",5812,"Medio bajo",316,304,74.2820387126715,79.1854006998803,75.7575079117173,79.7551507809618,"ALTO"
"24257",2018,"4b",5813,"Medio bajo",301,309,73.2502493937737,75.1038305093743,72.6398840420556,75.7191239476703,"ALTO"
"24258",2018,"4b",5814,"Medio bajo",287,265,72.0231106836137,78.1682896677727,68.3082666144071,75.8628526859572,"MEDIO"
"24259",2018,"4b",5816,"Medio bajo",285,282,81.6574526311504,82.0254310083685,81.5975236550339,85.3761771429367,"MEDIO"
"24260",2018,"4b",5824,"Medio bajo",254,246,73.942143721535,76.0137111753974,71.9884971730347,78.4368522563613,"MEDIO"
"24261",2018,"4b",5824,"Medio bajo",254,246,73.942143721535,76.0137111753974,71.9884971730347,78.4368522563613,"MEDIO-BAJO"
"24262",2018,"4b",5825,"Medio bajo",265,231,68.1716144440059,76.6606252764828,63.4845107621209,75.9449273975402,"MEDIO-BAJO"
"24263",2018,"4b",5825,"Medio bajo",265,231,68.1716144440059,76.6606252764828,63.4845107621209,75.9449273975402,"INSUFICIENTE"
"24264",2018,"4b",5827,"Medio bajo",260,217,79.8338248728923,76.1397510877845,73.8344514220972,80.0810295722543,"MEDIO"
"24265",2018,"4b",5828,"Medio bajo",267,266,76.4691429548063,74.2488234733088,73.1692487217935,79.9563310287145,"MEDIO"
"24266",2018,"4b",5828,"Medio bajo",267,266,76.4691429548063,74.2488234733088,73.1692487217935,79.9563310287145,"MEDIO-BAJO"
"24267",2018,"4b",5829,"Medio bajo",270,248,72.30323999696,78.1458028375511,73.2730373995406,79.6348276633353,"MEDIO"
"24268",2018,"4b",5831,"Medio bajo",254,232,72.8175786371186,66.5340905956012,63.5932164781602,70.8317490895603,"MEDIO-BAJO"
"24269",2018,"4b",5831,"Medio bajo",254,232,72.8175786371186,66.5340905956012,63.5932164781602,70.8317490895603,"MEDIO"
"24270",2018,"4b",5832,"Medio bajo",267,248,69.7868818325273,77.3851312734121,70.259339412249,86.12023095157,"MEDIO"
"24271",2018,"4b",5833,"Medio bajo",272,238,70.0722826655812,70.4068465997618,72.0344308453943,82.7544306325162,"MEDIO-BAJO"
"24272",2018,"4b",5833,"Medio bajo",272,238,70.0722826655812,70.4068465997618,72.0344308453943,82.7544306325162,"INSUFICIENTE"
"24273",2018,"4b",5834,"Medio bajo",241,206,81.5074221736456,NA,85.9712567040275,96.2413824357518,"SIN CATEGORIA: BAJA MATRICULA"
"24274",2018,"4b",5835,"Medio bajo",246,205,62.3368802489537,76.7212502471631,65.6686631653687,71.5005969409565,"SIN CATEGORIA: BAJA MATRICULA"
"24275",2018,"4b",5838,"Medio bajo",307,201,76.3912306456072,83.5192534903102,82.8402481868125,85.0628825964905,"SIN CATEGORIA: BAJA MATRICULA"
"24276",2018,"4b",5846,"Medio bajo",NA,NA,88.2299359281431,90.0562510931779,77.0842730873215,83.5586002931068,"SIN CATEGORIA: BAJA MATRICULA"
"24277",2018,"4b",5847,"Medio bajo",235,226,88.2968820179015,81.900218633765,88.7088414763635,94.7588834927279,"ALTO"
"24278",2018,"4b",5847,"Medio bajo",235,226,88.2968820179015,81.900218633765,88.7088414763635,94.7588834927279,"SIN CATEGORIA: BAJA MATRICULA"
"24279",2018,"4b",5849,"Medio bajo",NA,NA,71.6584296474265,80.4791625042734,78.8738006999931,68.3031927400701,"SIN CATEGORIA: BAJA MATRICULA"
"24280",2018,"4b",5851,"Medio bajo",303,268,83.0253250075125,89.1108102486156,85.5322534623705,83.8110901833692,"SIN CATEGORIA: BAJA MATRICULA"
"24281",2018,"4b",5852,"Medio bajo",NA,NA,60.9316540267965,90.2924284145266,55.9200212005499,76.4510672542451,"SIN CATEGORIA: BAJA MATRICULA"
"24282",2018,"4b",5854,"Medio bajo",189,200,74.3345561304865,64.9821838871313,64.5145842452139,71.0676029007884,"MEDIO"
"24283",2018,"4b",5855,"Medio bajo",179,163,66.1086840102385,62.1259571576615,52.3986025222641,66.6430583695646,"SIN CATEGORIA: BAJA MATRICULA"
"24284",2018,"4b",5857,"Medio bajo",256,209,60.718023528571,78.940719416985,60.266130056154,79.6643203904428,"SIN CATEGORIA: BAJA MATRICULA"
"24285",2018,"4b",5861,"Medio bajo",266,244,73.5245514981106,77.4311546221644,73.1415173089778,79.9842702133446,"MEDIO"
"24286",2018,"4b",5862,"Medio bajo",253,226,72.3577633616225,70.1427376255037,66.1845029755641,73.1434139714438,"MEDIO-BAJO"
"24287",2018,"4b",5862,"Medio bajo",253,226,72.3577633616225,70.1427376255037,66.1845029755641,73.1434139714438,"MEDIO"
"24288",2018,"4b",5868,"Medio bajo",295,246,73.703219336607,77.7418941308267,66.2376465055065,72.8527295209753,"MEDIO"
"24289",2018,"4b",5869,"Medio bajo",226,222,76.7453954661544,79.4200936680847,73.3080768855791,80.1841961426873,"MEDIO"
"24290",2018,"4b",5871,"Medio bajo",207,232,66.9670210909602,71.5747421282938,67.2880906180464,76.4690582711132,"SIN CATEGORIA: BAJA MATRICULA"
"24291",2018,"4b",5872,"Medio bajo",268,231,80.8688067188348,79.7231335918244,71.244817604595,82.0271528838987,"MEDIO-BAJO"
"24292",2018,"4b",5873,"Medio bajo",241,215,70.2023203759605,79.8456530757387,74.4061806398009,77.48163181223,"SIN CATEGORIA: BAJA MATRICULA"
"24293",2018,"4b",5873,"Medio bajo",241,215,70.2023203759605,79.8456530757387,74.4061806398009,77.48163181223,"MEDIO"
"24294",2018,"4b",5875,"Medio bajo",261,249,80.2365264471308,86.967140679379,79.9624905501891,85.1190187071813,"MEDIO"
"24295",2018,"4b",5876,"Medio bajo",283,247,77.4643600256925,70.5693125502959,66.3342209913948,73.934704041638,"INSUFICIENTE"
"24296",2018,"4b",5876,"Medio bajo",283,247,77.4643600256925,70.5693125502959,66.3342209913948,73.934704041638,"SIN CATEGORIA: FALTA DE INFORMACIÓN"
"24297",2018,"4b",5876,"Medio bajo",283,247,77.4643600256925,70.5693125502959,66.3342209913948,73.934704041638,"SIN CATEGORIA: BAJA MATRICULA"
"24298",2018,"4b",5878,"Medio bajo",260,238,69.8076389850249,76.4263947532324,70.7072504437495,74.8442903652966,"MEDIO"
"24299",2018,"4b",5880,"Medio bajo",265,250,78.3323251686539,73.826538096927,72.5414566001193,78.9307981200763,"MEDIO"
"24300",2018,"4b",5880,"Medio bajo",265,250,78.3323251686539,73.826538096927,72.5414566001193,78.9307981200763,"ALTO"
"24301",2018,"4b",5885,"Medio bajo",288,269,86.5278145949848,86.6847847548286,92.9331545511665,94.7359504520065,"SIN CATEGORIA: BAJA MATRICULA"
"24302",2018,"4b",5885,"Medio bajo",288,269,86.5278145949848,86.6847847548286,92.9331545511665,94.7359504520065,"MEDIO"
"24303",2018,"4b",5888,"Medio bajo",269,261,83.788826655823,88.1938039623113,86.9464326383804,89.1002400265123,"SIN CATEGORIA: BAJA MATRICULA"
"24304",2018,"4b",5888,"Medio bajo",269,261,83.788826655823,88.1938039623113,86.9464326383804,89.1002400265123,"ALTO"
"24305",2018,"4b",5888,"Medio bajo",269,261,83.788826655823,88.1938039623113,86.9464326383804,89.1002400265123,"MEDIO"
"24306",2018,"4b",5893,"Medio bajo",209,219,75.0128914124124,78.5056296586825,67.7879082548083,75.8256422602603,"SIN CATEGORIA: BAJA MATRICULA"
"24307",2018,"4b",5893,"Medio bajo",209,219,75.0128914124124,78.5056296586825,67.7879082548083,75.8256422602603,"MEDIO"
"24308",2018,"4b",5894,"Medio bajo",273,248,79.1361051048943,74.6162257230793,75.5184152020346,77.1591410902134,"MEDIO"
"24309",2018,"4b",5896,"Medio bajo",255,252,78.11335675387,79.2910719381872,65.0865982417648,80.1482986756316,"MEDIO"
"24310",2018,"4b",5897,"Medio bajo",279,262,74.501327434564,76.8733477861089,69.6889418120032,75.141652606299,"SIN CATEGORIA: FALTA DE INFORMACIÓN"
"24311",2018,"4b",5897,"Medio bajo",279,262,74.501327434564,76.8733477861089,69.6889418120032,75.141652606299,"MEDIO"
"24312",2018,"4b",5899,"Medio bajo",248,219,81.9101542700529,75.5707943030461,75.4469718299244,82.485759274001,"MEDIO"
"24313",2018,"4b",5901,"Medio bajo",235,221,77.4055796797732,74.4143073088524,70.4142811022147,80.0819108227711,"MEDIO"
"24314",2018,"4b",5902,"Medio bajo",276,265,73.6009856551019,75.1479212920525,72.4385812239102,79.5388805439333,"ALTO"
"24315",2018,"4b",5902,"Medio bajo",276,265,73.6009856551019,75.1479212920525,72.4385812239102,79.5388805439333,"MEDIO"
"24316",2018,"4b",5905,"Medio bajo",202,200,88.6787044958002,82.2804389763477,87.458653006133,92.5652206440865,"ALTO"
"24317",2018,"4b",5911,"Medio bajo",225,216,63.4438433812707,59.7790592434503,62.4817265323288,70.7381898359889,"SIN CATEGORIA: BAJA MATRICULA"
"24318",2018,"4b",5911,"Medio bajo",225,216,63.4438433812707,59.7790592434503,62.4817265323288,70.7381898359889,"ALTO"
"24319",2018,"4b",5919,"Medio bajo",254,237,73.5493100704949,74.0440883936382,73.6153184512951,84.762761297265,"MEDIO"
"24320",2018,"4b",5927,"Medio bajo",NA,NA,55.5899333408188,71.6948582000347,38.1750589064345,46.3411574497712,"SIN CATEGORIA: BAJA MATRICULA"
"24321",2018,"4b",5930,"Medio bajo",297,252,75.1582534416403,78.3732557093345,68.0872013297022,65.3272467129527,"SIN CATEGORIA: BAJA MATRICULA"
"24322",2018,"4b",5931,"Medio bajo",NA,NA,44.0324003213341,91.3859465661898,95.0937410943362,74.6380158944427,"SIN CATEGORIA: BAJA MATRICULA"
"24323",2018,"4b",5935,"Medio bajo",215,194,78.9846205246862,73.5028397685341,65.8264404263889,70.6102944208869,"MEDIO"
"24324",2018,"4b",5938,"Medio bajo",276,252,87.553711520472,83.5644948847922,86.8341183309723,85.1915922722785,"INSUFICIENTE"
"24325",2018,"4b",5938,"Medio bajo",276,252,87.553711520472,83.5644948847922,86.8341183309723,85.1915922722785,"MEDIO"
"24326",2018,"4b",5940,"Medio bajo",250,245,78.1631795710618,69.946359836924,60.4314044296099,73.0428128634158,"MEDIO"
